Project Code	Process ID	Sample ID	BIN	COI-5P Seq. Length	COI-5P Trace Count	COI-5P Accession	Image Count	Barcode Compliant	Flagged Record	Field ID	Museum ID	Collection Code	Institution Storing	Phylum	Class	Order	Family	Subfamily	Genus	Species	Identifier	Identifier Email	Identification Method	Taxonomy Notes	Sex	Reproduction	Extra Info	Notes	Voucher Status	Tissue Descriptor	Associated Taxa	Associated Specimens	Collectors	Collection Date	Country/Ocean	State/Province	Region	Sector	Exact Site	Lat	Lon	Elev	Elevation Precision	GPS Source	Collection Date Accuracy	Habitat	Sampling Protocol	Collection Notes
ASILO	ASILO304-17	CCDB-31123-B07		407[0n]	4.0	MG968214	1	No			USNM ENT 01443192	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Stratiomyidae	Sarginae	Ptecticus	Ptecticus aurifer	USNM Curators												Tripotin	11-Jul-2004	South Korea	Gangwon			Chuncheon Nam myeon, Magog-il along Hongcheon river	37.7298	127.57600000000001	70.0			-29.0			
ASILO	ASILO305-17	CCDB-31123-B08		0[n]	2.0		1	No			USNM ENT 01443193	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Stratiomyidae	Sarginae	Ptectisargus		USNM Curators												C.Kremen	05-Sep-1988	Madagascar	Fianarantsoa			7 km West of Ranomafana			1100.0			-11.0	Montane rainforest	Malaise Trap	Small Clearing
ASILO	ASILO306-17	CCDB-31123-B09		407[0n]	4.0	MG967896	1	No			USNM ENT 01443194	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Stratiomyidae	Sarginae	Sagaricera	Sagaricera analis	Norman E. Woodley	nwoodley@sel.barc.usda.gov	Det Label (1990)	BOLD_Curation_from_Sargaricera analis|									A.Freidberg, F.Kaplan	07-Nov-1987	Cameroon				Sangmelima									
ASILO	ASILO307-17	CCDB-31123-B10	BOLD:ACJ1612	658[2n]	4.0	MG968192	1	Yes			USNM ENT 01443195	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Stratiomyidae	Sarginae	Sargus	Sargus cuprarius	USNM Curators												D.Mathis, W.N.Mathis	25-Aug-2014	United States	Utah	San Juan County		22 km North of Blanding	37.7917	-109.508	2384.0						
ASILO	ASILO308-17	CCDB-31123-B11	BOLD:AAI6841	658[1n]	4.0	MG968191	1	Yes			USNM ENT 01443196	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Stratiomyidae	Stratiomyinae	Caloparyphus	Caloparyphus tetraspilus	USNM Curators							N.E.Woodley Collection Donated 2004					N.E.Woodley	09-Jun-2004	United States	Maryland	Montgomery County		Little Bennett Regional Park, Kingsley Trail Area	39.2661	-77.2728	183.0						
ASILO	ASILO309-17	CCDB-31123-B12	BOLD:ADK9135	626[0n]	4.0	MG967783	1	Yes			USNM ENT 01443197	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Stratiomyidae	Stratiomyinae	Euparyphus	Euparyphus monensis	Norman E. Woodley	nwoodley@sel.barc.usda.gov	Det Label (2012)					IRN 10325552					J.Jones, F.Soffel, R.Zamorand	18-Jul-2012	United States	California	San Bernardino County		Bif Morongo Canyon Preserve 50`East of West Junction of Mesquite Trail & West Canyon Trail	34.0471	-116.56700000000001				-19.0			
ASILO	ASILO310-17	CCDB-31123-C01	BOLD:ADK8639	658[0n]	4.0	MG968213	1	Yes			USNM ENT 01443198	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Stratiomyidae	Stratiomyinae	Hermionella	Hermionella seguyi	M. Hauser	mhauser@cdfa.ca.gov	Det Label (1996)		M			As-ALT					M.Hauser	23-Jun-1996	Azerbaijan				Baku, Altyagach	40.8333	48.8333	1200.0						
ASILO	ASILO311-17	CCDB-31123-C02	BOLD:AAZ5977	658[0n]	4.0	MG967749	1	Yes			USNM ENT 01443199	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Stratiomyidae	Stratiomyinae	Oxycera	Oxycera albovittata	USNM Curators												G.F.Hevel	17-Jun-2015	United States	Maryland	Montgomery County		4 Miles Southwest of Ashton	39.1083	-77.025						Malaise Trap	
ASILO	ASILO312-17	CCDB-31123-C03		0[n]	4.0		1	No			USNM ENT 01443200	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Stratiomyidae	Stratiomyinae	Anoplodonta	Anoplodonta nigrirostris	USNM Curators												G.F.Hevel	21-Aug-2006	United States	New Mexico	Colfax County		3 Miles South of Eagle Nest	36.5	-105.25							
ASILO	ASILO313-17	CCDB-31123-C04		0[n]	4.0		1	No			USNM ENT 01443201	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Stratiomyidae	Stratiomyinae	Chloromelas		USNM Curators												P.Hanson	31-Oct-1992	Costa Rica	Heredia			La Selva Biological Station	10.4333	-84.0167	100.0			-30.0		Malaise Trap	
ASILO	ASILO314-17	CCDB-31123-C05		0[n]	2.0		1	No			USNM ENT 01443202	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Stratiomyidae	Stratiomyinae	Dischizocera		USNM Curators												A.Freidberg, F.Kaplan	10-May-1991	Kenya				Rt. B1, Kapsoit, 10 km Northwet of Kericho									
ASILO	ASILO315-17	CCDB-31123-C06		407[0n]	4.0	MG967944	1	No			USNM ENT 01443203	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Stratiomyidae	Stratiomyinae	Hedriodiscus	Hedriodiscus chloraspis	USNM Curators												N.E.Woodley	23-Oct-2007	Bolivia	Santa Cruz			Andres Ibanez, Potrerillos del Guenda	-10.6667	-63.45	400.0					Light Trap	
ASILO	ASILO316-17	CCDB-31123-C07		407[0n]	4.0	MG967811	1	No			USNM ENT 01443204	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Stratiomyidae	Stratiomyinae	Hoplitimyia	Hoplitimyia constans	USNM Curators												E.Chapman, J.M.Leavengood Jr.	22-Aug-2009	United States	Kentucky	Fayette County		Lexington, off Breir East Road	38.015	-84.3766	313.0	2.0					
ASILO	ASILO317-17	CCDB-31123-C08		407[0n]	4.0	MG968106	1	No			USNM ENT 01443205	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Stratiomyidae	Stratiomyinae	Odontomyia	Odontomyia guizhouensis	USNM Curators												A.Konstantinov, M.Volkovish	10-Jun-2002	China				Yunnan, Xiaguan, Kunming Road 150 km	24.985	101.729	1600.0						
ASILO	ASILO318-17	CCDB-31123-C09		407[0n]	4.0	MG968062	1	No			USNM ENT 01443206	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Stratiomyidae	Stratiomyinae	Oplodontha	Oplodontha viridula	USNM Curators												A.S.Konstantinov	13-Jun-2006	Turkey	Mus			Highway 300, 17.8 km Northwest of Guroymak	38.6453	41.8478	1290.0						
ASILO	ASILO319-17	CCDB-31123-C10		0[n]	2.0		1	No			USNM ENT 01443207	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Stratiomyidae	Stratiomyinae	Panamamyia	Panamamyia silbergliedi	USNM Curators												D.Engleman	10-Jul-1975	Panama				Fort Sherman, Canal Zone	9.3333	-79.9667							
ASILO	ASILO320-17	CCDB-31123-C11	BOLD:ACX6774	658[1n]	4.0	MG968175	1	Yes			USNM ENT 01443208	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Stratiomyidae	Stratiomyinae	Promeranisa	Promeranisa nasuta	USNM Curators												N.E.Woodley	12-Nov-2003	Bolivia	Santa Cruz			Ichilo, Hotel Flora y Fauna, 4-6 km South Southeast of Buena Vista	-17.4992	-63.5525	450.0	50.0					
ASILO	ASILO321-17	CCDB-31123-C12		362[0n]	4.0		1	No	Yes		USNM ENT 01443209	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Stratiomyidae	Stratiomyinae	Stratiomyella		USNM Curators												A.S.Menke, D.Vincent	30-May-1976	Venezuela	Zulia			Carrasquero						-1.0			
ASILO	ASILO322-17	CCDB-31123-D01		407[0n]	4.0	MG967901	1	No			USNM ENT 01443210	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Stratiomyidae	Stratiomyinae	Psellidotus	Psellidotus hieroglyphicus	USNM Curators			BOLD_Curation_from_Labostigmina hieroglyphica|									S.W.Lingafelter	15-May-2006	United States	Maryland	Montgomery County		North Potomac, 15703 Quince Orchard road	39.1131	-77.2528	126.0						
ASILO	ASILO323-17	CCDB-31123-D02		0[n]	4.0		1	No			USNM ENT 01443211	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Stratiomyidae	Stratiomyinae	Stratiomys	Stratiomys maculosa	USNM Curators												D.Mathis, W.N.Mathis	14-May-2001	United States	Utah	Kane County		24.5 km East of Kanab	37.1167	-112.25							
ASILO	ASILO324-17	CCDB-31123-D03		407[0n]	4.0	MG967818	1	No			USNM ENT 01443212	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Stratiomyidae	Stratiomyinae	Zuerchermyia	Zuerchermyia bequaerti	USNM Curators			BOLD_Curation_from_Zuercheria bequaerti|				Specimen #N7-97-01			Ficus insipida		S.Yanoviak	11-Aug-1997	Panama				Canal Zone, Barro Colorado Island			2.0						Tree hole
ASILO	ASILO325-17	CCDB-31123-D04	BOLD:ADK8842	658[1n]	4.0	MG967907	1	Yes			USNM ENT 01443213	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Stratiomyidae	Stratiomyinae	Acanthasargus	Acanthasargus roseus	Meredith E Miller	meredithellenmiller@gmail.com	BIN ID Tree May 2018	|BOLD_Curation_from_Acanthasargus roseus|									Johanson, Pape, Viklund	20-Sep-2001	New Caledonia		South Province		Sarramea							Forest		
ASILO	ASILO326-17	CCDB-31123-D05		407[1n]	4.0	MG967833	1	No			USNM ENT 01443214	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Stratiomyidae	Pachygastrinae	Goetghebueromyia	Goetghebueromyia paradoxa	USNM Curators												R.Copeland	29-Jan-2010	Burundi				Kibira National Park	-2.9332	29.5058	2177.0			-14.0	Edge of mixed forest/bamboo near meadow	Malaise Trap	
ASILO	ASILO327-17	CCDB-31123-D06		0[n]	4.0		1	No			USNM ENT 01443215	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Stratiomyidae	Stratiomyinae	Hoplistopsis	Hoplistopsis geminata	Norman E. Woodley	nwoodley@sel.barc.usda.gov	Det Label (2012)	BOLD_Curation_from_Hoplistopsis geminatus|									Johanson, Pape, Viklund	05-Dec-2001	New Caledonia		South Province		Sarramea						-3.0	Forest		
ASILO	ASILO328-17	CCDB-31123-D07	BOLD:ACK1585	407[0n]	4.0	MG967899	1	No			USNM ENT 01443216	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Stratiomyidae	Stratiomyinae	Myxosargus	Myxosargus knowltoni	Norman E. Woodley	nwoodley@sel.barc.usda.gov	Det Label (2012)					IRN 10325552					J.Jones, F.Soffel, R.Zamorand	18-Jul-2012	United States	California	San Bernardino County		Big Morongo Canyon Preserve 50`East of West Junction of Mesquite Trail & West Canyon Trail	34.0471	-116.56700000000001				-19.0			
ASILO	ASILO329-17	CCDB-31123-D08		0[n]	4.0		1	No			USNM ENT 01443217	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Stratiomyidae	Stratiomyinae	Nothomyia	Nothomyia intensica	Norman E. Woodley	nwoodley@sel.barc.usda.gov	Det Label (1987)					N.E.Woodley Collection Donated 2004					Harrington, Weintraub	13-Sep-1982	Jamaica				St Thomas Parish, trail between Bowden Pen and Corn-Puss Gap			400.0	100.0					
ASILO	ASILO330-17	CCDB-31123-D09		0[n]	2.0		1	No			USNM ENT 01443218	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Stratiomyidae	Stratiomyinae	Prosopochrysa		USNM Curators												P.Spangler, P.Spangler	04-Mar-1971	Thailand	Nakhon Ratchasima			60 km South of Nakhon Ratchasima, Sakaerat Experimental Station	14.5	101.917	450.0	150.0		-2.0		Malaise Trap	
ASILO	ASILO331-17	CCDB-31123-D10		0[n]	2.0		1	No			USNM ENT 01443219	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Stratiomyidae	Stratiomyinae	Rhaphiocerina	Rhaphiocerina hakiensis	A. Nagatomi		Det Label (1973)		F								K.Kusigemati	17-Jul-1972	Japan				Koseta Yaku-shima Kyushu									
ASILO	ASILO332-17	CCDB-31123-D11		0[n]	4.0		1	No			USNM ENT 01443220	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Stratiomyidae	Stratiomyinae	Vitilevumyia	Vitilevumyia bobwoodleyi	Norman E. Woodley	nwoodley@sel.barc.usda.gov	Det Label (2011)		F		Paratype	FBA 516717|FJVL11c_M04_29|Zootaxa 2821:64					E.Namatalau	06-May-2005	Fiji				Viti Levu, 1.8 km East of Navai Village, Old Trail to Mt Tomanlivi	-17.621	177.998	100.0						
ASILO	ASILO333-17	CCDB-31123-D12	BOLD:ADK8336	658[0n]	4.0	MG967935	1	Yes			USNM ENT 01443221	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Stratiomyidae	Rhaphiocerinae	Cyclophleps	Cyclophleps tenebrifera	Norman E. Woodley	nwoodley@sel.barc.usda.gov	Det Label (2004)										T.Pape, B.Viklund	20-Nov-1998	Ecuador	Napo			Yasuni National Park, Yasuni Research Station	0.6333	-76.6				-17.0			
ASILO	ASILO334-17	CCDB-31123-E01		407[0n]	2.0	MG967949	1	No			USNM ENT 01443222	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Stratiomyidae	Rhaphiocerinae	Dicranophora		Norman E. Woodley	nwoodley@sel.barc.usda.gov	Det Label (1993)										P.J.Spangler, R.A.Faitoute, W.E.Steiner	28-Feb-1985	Venezuela	Amazonas			Cerro de la Neblina Basecamp	0.8333	-66.1667	140.0			-7.0	Rainforest	Malaise Trap	
ASILO	ASILO335-17	CCDB-31123-E02	BOLD:ADK8384	658[0n]	4.0	MG967832	1	Yes			USNM ENT 01443223	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Stratiomyidae	Rhaphiocerinae	Dolichothrix		USNM Curators												P.Hanson	31-May-1992	Costa Rica	Puntarenas			San Vito Las Alturas	8.95	-82.8333	1500.0			-30.0		Malaise Trap	
ASILO	ASILO336-17	CCDB-31123-E03	BOLD:ADK9858	658[0n]	4.0	MG968078	1	Yes			USNM ENT 01443224	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Stratiomyidae	Rhaphiocerinae	Heptozus	Heptozus hansoni	Norman E. Woodley	nwoodley@sel.barc.usda.gov	Det Label (1997)										H.E.Hespenheide	30-Apr-1990	Costa Rica	Heredia			La Selva Biological Station, 3 km South of Puerto Viejo	10.4333	-84.0167							
ASILO	ASILO337-17	CCDB-31123-E04		407[0n]	4.0	MG968187	1	No			USNM ENT 01443225	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Stratiomyidae	Rhaphiocerinae	Histiodroma		USNM Curators												N.E.Woodley	20-Jun-2000	Costa Rica	Alajuela			Bijagua, Alberge de Heliconias	10.7133	-85.0408	775.0	25.0					Clearing
ASILO	ASILO338-17	CCDB-31123-E05		0[n]	2.0		1	No			USNM ENT 01443226	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Stratiomyidae	Rhaphiocerinae	Phanerozus	Phanerozus pampinus	USNM Curators												P.Hanson	21-May-1991	Costa Rica	Puntarenas			5 km West of Piedras Blancas	8.7667	-83.2833	100.0			-50.0		Malaise Trap	
ASILO	ASILO339-17	CCDB-31123-E06		407[0n]	4.0	MG968042	1	No			USNM ENT 01443227	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Stratiomyidae	Stratiomyinae	Raphiocera	Raphiocera ornata	USNM Curators			BOLD_Curation_from_Rhaphiocerina ornata|									D.A.Grimaldi	10-Oct-1984	Peru				Rio Tambopata Reserve, 30 km Southwest of Puerto Maldonado	-12.2	-69.2667	290.0			-21.0	Tropical Moist Forest		
ASILO	ASILO340-17	CCDB-31123-E07		0[n]	2.0		1	No			USNM ENT 01443228	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Stratiomyidae	Rhaphiocerinae	Rhaphioceroides		USNM Curators												A.Freidberg	28-Apr-1980	India				Meghalaya Nongph Forest						-3.0			
ASILO	ASILO341-17	CCDB-31123-E08		407[0n]	4.0	MG968201	1	No			USNM ENT 01443229	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Stratiomyidae	Nemotelinae	Lasiopa	Lasiopa rhodesiensis	Norman E. Woodley	nwoodley@sel.barc.usda.gov	Det Label (2001)										A.Kirk-Springs, Marais, Mann	22-Dec-1998	Namibia				Tsumkwe, Nama						-2.0		Malaise Trap	
ASILO	ASILO342-17	CCDB-31123-E09	BOLD:ADK8382	658[0n]	4.0	MG967760	1	Yes			USNM ENT 01443230	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Stratiomyidae	Nemotelinae	Pselaphomyia	Pselaphomyia nigripennis	M. Hauser	mhauser@cdfa.ca.gov	Det Label (2000)	BOLD_Curation_from_Pselaphomyia nigropennis|	F								M.E.Irwin, E.I.Schlinger,F.D.Parker	19-Nov-1999	South Africa	Eastern Cape			6 km North of Steytlerville	-33.2807	24.3798	500.0				Dry River Bed	Malaise Trap	
ASILO	ASILO343-17	CCDB-31123-E10	BOLD:AAP1223	407[0n]	4.0	MG968113	1	No			USNM ENT 01443231	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Stratiomyidae	Nemotelinae	Nemotelus	Nemotelus acutirostris	USNM Curators							Time Period: 9					C.Priszynski	18-Jun-2013	United States	Florida	Monroe County		Lake Sugarloaf Key									Truck Trap
ASILO	ASILO344-17	CCDB-31123-E11	BOLD:ACR2607	658[0n]	4.0	MG967784	1	Yes			USNM ENT 00470896	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Rhagionidae	Chrysopilinae	Chrysopilus	Chrysopilus thoracicus	P. Hibbs		Det Label (2001)								Ferns		P.Hibbs	18-Jun-2001	United States	Maryland	Montgomery County		Plummers Island						-14.0		Malaise Trap	
ASILO	ASILO345-17	CCDB-31123-E12		0[n]	4.0		1	No			USNM ENT 00025774	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Rhagionidae		Atherimorpha	Atherimorpha corpulenta	USNM Curators							700masl					P.Hibbs	12-Jan-2002	Australia	Tasmania			Mount Wellington	-42.915	146.248							
ASILO	ASILO346-17	CCDB-31123-F01		0[n]	2.0		1	No			USNM ENT 00022628	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Rhagionidae		Arthroceras	Arthroceras gadi			Det Label (no date)	identifier: Narishuk									E.P.Narchuk	04-Jul-1963	Russia				Primorsky Kray, Shkotovshy District, Anisimovka	43.17	132.79							
ASILO	ASILO347-17	CCDB-31123-F02		0[n]	2.0		1	No			USNM ENT 00023227	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Rhagionidae		Arthroteles	Arthroteles cinerea	B. Stuckenberg		Det Label (1998)										D.R.Stuckenberg, P.J.Stuckenberg	31-Mar-1959	South Africa				Cathedral Park Forestry Reserve Natal Drakensberg, Indumeni River Headwaters			1935.5	868.5		-30.0			
ASILO	ASILO348-17	CCDB-31123-F03	BOLD:ABV9022	658[0n]	4.0	MG968223	1	Yes			USNM ENT 00470916	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Rhagionidae	Rhagioninae	Rhagio	Rhagio vertebratus	P. Hibbs		Det Label (2001)	BOLD_Curation_from_Rhagio hirtus|							Ferns		P.Hibbs	04-Apr-2001	United States	Maryland	Montgomery County		Plummers Island						-54.0			
ASILO	ASILO349-17	CCDB-31123-F04	BOLD:ADK9687	658[0n]	4.0	MG967958	1	Yes			USNM ENT 00023207	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Rhagionidae	Spaniinae	Symphoromyia	Symphoromyia crassicornis	B. Merz		Det Label (no date)										B.Merz	15-Aug-1997	Switzerland				Hinterrugg			2300.0						
ASILO	ASILO350-17	CCDB-31123-F05		407[0n]	4.0	MG968215	1	No			USNM ENT 00025757	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Austroleptidae		Austroleptis	Austroleptis multimaculata	P. Hibbs		Det Label (2002)					935masl			R.scoparia		P.Hibbs	06-Jan-2002	Australia	Tasmania			Cradle Mountian National Park, trail near Waldheim	-41.6417	145.94							
ASILO	ASILO351-17	CCDB-31123-F06		0[n]	2.0		1	No			USNM ENT 01443232	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Bolbomyiidae		Bolbomyia		USNM Curators												G.Steyskal	13-Apr-1968	United States	Maryland	Montgomery County		Bethesda									
ASILO	ASILO352-17	CCDB-31123-F07		0[n]	2.0		1	No			USNM ENT 00022655	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Rhagionidae		Spaniopsis	Spaniopsis rieki	USNM Curators												A.Dyce, W.Wirth	29-Oct-1985	Australia	Western Australia			Collie, 150 km South of Perth									
ASILO	ASILO353-17	CCDB-31123-F08	BOLD:ADL0014	658[1n]	4.0	MG968207	1	Yes			USNM ENT 01443233	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Athericidae		Suragina	Suragina longipes	USNM Curators												D.G.Furth	31-Aug-2005	Mexico	Chihuahua			87 km South of Creel, near Samarichie	27.2834	-107.50200000000001	2330.0						
ASILO	ASILO354-17	CCDB-31123-F09		0[n]	2.0		1	No			USNM ENT 01443234	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Athericidae		Atherix	Atherix pachypus	USNM Curators												S.L.Jensen	25-Jul-1964	United States	Idaho	Custer County		Redfish Lake Creek			2042.0						
ASILO	ASILO355-17	CCDB-31123-F10		0[n]	2.0		1	No			USNM ENT 01443235	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Athericidae		Atrichops		USNM Curators												W.N.Mathis, T.Wijesinhe, L.Jayawickrema	23-Apr-1980	Sri Lanka		Central Province		Horton Plains National Park									
ASILO	ASILO356-17	CCDB-31123-F11		307[0n]	4.0	MG967860	1	No			USNM ENT 01443236	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Athericidae		Atherix	Atherix marginata	USNM Curators			BOLD_Curation_from_Ibisia marginata|									O.S.FlintJr	01-Aug-1980	Italy				Marches Castelsantangelo sul Nera									
